CustomerID,FirstName,LastName,TotalBalance,TotalTransactions
1381,Marcus,Wilson,19142.0,3.0
1382,Maria,Harris,0.0,0.0
1383,Nathan,Knight,0.0,0.0
1384,Nicholas,Kelley,80877.0,10.0
1385,Charles,Young,37985.0,5.0
1386,Thomas,Richard,73390.0,2.0
1387,Jacqueline,Thomas,0.0,0.0
1388,Matthew,Taylor,0.0,0.0
1389,Susan,Anderson,0.0,0.0
1390,Jason,Williams,116177.0,6.0
1391,Miguel,Rogers,29573.0,8.0
1392,Julie,Tanner,60423.0,11.0
1393,Steven,Carlson,0.0,0.0
1394,Morgan,Doyle,99641.0,10.0
1395,Sharon,David,20012.0,6.0
1396,Erin,Gordon,0.0,0.0
1397,Taylor,Mack,65036.0,6.0
1398,Caitlyn,Terry,0.0,0.0
1399,Micheal,Yates,63828.0,4.0
1400,Kristina,Lucas,50373.0,8.0
1401,Mark,Mckenzie,72361.0,4.0
1402,Anthony,Santiago,0.0,0.0
1403,Susan,Kelly,35655.0,4.0
1404,Angela,Walker,0.0,0.0
1405,Emily,Nguyen,70048.0,1.0
1406,Kyle,Burns,123983.0,6.0
1407,Lisa,Christian,73832.0,2.0
1408,Crystal,Mendoza,99413.0,10.0
1409,Brian,Payne,200091.0,25.0
1410,Jason,Gonzalez,79527.0,7.0
1411,Timothy,Williams,0.0,0.0
1412,Grant,Wright,54748.0,2.0
1413,Alison,Lyons,75057.0,6.0
1414,Deborah,Kline,133727.0,5.0
1415,Jacqueline,Thomas,166658.0,7.0
1416,Derek,Lopez,101396.0,5.0
1417,Marvin,Lowery,90194.0,13.0
1418,Phyllis,Gray,299812.0,17.0
1419,Alyssa,Turner,12460.0,4.0
1420,Jesus,Woodard,62661.0,4.0
1421,Stacey,Mann,2601.0,2.0
1422,Anna,Chavez,84226.0,3.0
1423,Tammy,Young,0.0,0.0
1424,Steven,Snyder,0.0,0.0
1425,Mckenzie,Mcclure,0.0,0.0
1426,Kayla,Stevenson,90244.0,7.0
1427,Darren,Martinez,33621.0,7.0
1428,Laura,Williams,87475.0,3.0
1429,Joshua,Howell,0.0,0.0
1430,Julie,Gomez,0.0,0.0
1431,John,Williams,0.0,0.0
1432,Rebecca,Arnold,145970.0,8.0
1433,Crystal,Harris,42204.0,2.0
1434,Joseph,Mcmillan,6673.0,2.0
1435,Joseph,Zamora,23303.0,6.0
1436,Sarah,Cantu,69803.0,11.0
1437,Jose,Ward,0.0,0.0
1438,Noah,Montes,69678.0,0.0
1439,Martin,Hughes,39987.0,7.0
1440,Amanda,Castaneda,0.0,0.0
1441,Brian,Brown,0.0,0.0
1442,Daniel,Smith,75146.0,3.0
1443,Edward,Henderson,43966.0,6.0
1444,John,Cunningham,33381.0,1.0
1445,Ryan,Perez,91742.0,7.0
1446,Danielle,Vaughn,145945.0,11.0
1447,Adrian,Stone,155384.0,16.0
1448,Kiara,Briggs,51896.0,2.0
1449,Cindy,Choi,0.0,0.0
1450,Grace,Williams,67349.0,4.0
1451,Jonathan,Barrett,77875.0,4.0
1452,Thomas,Martin,0.0,0.0
1453,Jacob,Wagner,30251.0,6.0
1454,Mary,Wood,3265.0,0.0
1455,Cheryl,Norman,0.0,0.0
1456,Tara,Jones,17982.0,4.0
1457,Charles,Moreno,86047.0,1.0
1458,Thomas,Richards,108894.0,9.0
1459,Ian,Ritter,93165.0,1.0
1460,Gregory,Wright,88235.0,8.0
1461,Eric,Munoz,73990.0,2.0
1462,James,Foster,94319.0,1.0
1463,Jason,Torres,33113.0,5.0
1464,James,Watson,0.0,0.0
1465,Gina,Cisneros,81101.0,3.0
1466,Anthony,Johnson,49020.0,9.0
1467,Emily,Mccann,228173.0,13.0
1468,Larry,Powers,0.0,0.0
1469,Scott,Hernandez,0.0,0.0
1470,Scott,Bailey,11388.0,3.0
1471,Mary,Jones,0.0,0.0
1472,Kimberly,Briggs,183050.0,8.0
1473,Randy,Snow,46417.0,1.0
1474,Elizabeth,Fletcher,0.0,0.0
1475,Michael,Roberson,10270.0,2.0
1476,John,Rodriguez,82813.0,5.0
1477,Daniel,Miller,19565.0,4.0
1478,Michelle,Griffin,0.0,0.0
1479,Angelica,Simpson,78586.0,5.0
1480,Richard,Jones,74650.0,12.0
1481,Lori,Johnson,185617.0,15.0
1482,Valerie,Miller,35947.0,12.0
1483,Gregory,Mosley,109135.0,11.0
1484,Matthew,Barnes,0.0,0.0
1485,Corey,Thompson,0.0,0.0
1486,Ashley,Green,0.0,0.0
1487,Michael,Davidson,79814.0,2.0
1488,April,Williams,0.0,0.0
1489,Megan,Hayden,72336.0,7.0
1490,Sean,Thompson,0.0,0.0
1491,Jennifer,Coffey,75258.0,2.0
1492,Heather,Sanchez,0.0,0.0
1493,Jason,Munoz,57021.0,11.0
1494,Peter,Walker,110213.0,9.0
1495,Robert,Pacheco,17834.0,10.0
1496,Bianca,Stuart,0.0,0.0
1497,Shannon,Molina,43174.0,5.0
1498,Alexis,Jensen,120106.0,11.0
1499,Benjamin,Scott,2981.0,4.0
1500,Diane,Richardson,0.0,0.0
1501,Patrick,Lang,45877.0,4.0
1502,Ruben,Mack,0.0,0.0
1503,Brett,Chen,77255.0,5.0
1504,Jessica,Aguilar,64560.0,3.0
1505,Marie,Petty,125702.0,5.0
1506,Dana,Salazar,0.0,0.0
1507,Mark,Mcdonald,0.0,0.0
1508,Sydney,Rivera,170814.0,11.0
1509,David,Campbell,76485.0,4.0
1510,Peter,Crawford,0.0,0.0
1511,Sherri,Stewart,47747.0,3.0
1512,Jennifer,Hill,0.0,0.0
1513,Lauren,Vargas,3091.0,7.0
1514,Sophia,King,108074.0,10.0
1515,Carol,Simpson,532.0,4.0
1516,Alicia,Kane,183303.0,11.0
1517,Sandra,Smith,0.0,0.0
1518,Melanie,Smith,23190.0,4.0
1519,Ashley,Bryant,97639.0,10.0
1520,Melissa,Gray,0.0,0.0
1521,William,Hill,135919.0,5.0
1522,Katherine,Garcia,0.0,0.0
1523,Lynn,Golden,69173.0,5.0
1524,William,Garner,0.0,0.0
1525,Edward,Long,66550.0,15.0
1526,Daniel,Miller,97844.0,5.0
1527,Johnathan,Jacobson,0.0,0.0
1528,Jessica,Frost,0.0,0.0
1529,Justin,Parker,0.0,0.0
1530,Joseph,Burgess,50708.0,10.0
1531,Jason,Carpenter,0.0,0.0
1532,Victoria,Clark,0.0,0.0
1533,Justin,Kelly,44127.0,13.0
1534,Mary,Fernandez,54148.0,4.0
1535,Susan,Brown,87927.0,3.0
1536,Brittany,Miller,0.0,0.0
1537,Richard,Wagner,21782.0,3.0
1538,Donna,Garcia,0.0,0.0
1539,Kara,Bryant,189727.0,9.0
1540,David,Bush,0.0,0.0
1541,Christopher,Stark,23190.0,9.0
1542,Kevin,Yates,84795.0,6.0
1543,Mary,Hayes,235541.0,13.0
1544,Ralph,Buchanan,84067.0,7.0
1545,Stephanie,Smith,0.0,0.0
1546,Joy,Wells,0.0,0.0
1547,Tyler,Scott,88698.0,5.0
1548,Ronald,Foley,61069.0,4.0
1549,William,Mathews,0.0,0.0
1550,Joy,Goodman,0.0,0.0
1551,Ashley,Phillips,97815.0,10.0
1552,Jill,Knox,170675.0,4.0
1553,Emily,Guerrero,99089.0,6.0
1554,Jeffrey,Long,38008.0,7.0
1555,Bonnie,Matthews,0.0,0.0
1556,James,Nelson,40132.0,8.0
1557,Krystal,Simon,104232.0,14.0
1558,Jacob,Donovan,0.0,0.0
1559,Angela,Gutierrez,0.0,0.0
1560,Erin,Davis,70977.0,3.0
1561,Katherine,Ramirez,58115.0,5.0
1562,Mary,Hardy,36770.0,5.0
1563,Michael,Pratt,93044.0,8.0
1564,Kara,Manning,97348.0,5.0
1565,Nancy,Gallagher,3029.0,7.0
1566,George,Dominguez,161925.0,11.0
1567,Holly,Scott,69746.0,3.0
1568,Katie,Carrillo,0.0,0.0
1569,Jonathan,Torres,0.0,0.0
1570,Dennis,Patterson,74844.0,8.0
1571,Kenneth,Johnson,91096.0,9.0
1572,Julie,Meyers,63558.0,4.0
1573,Ryan,Jones,0.0,0.0
1574,Robert,Adams,95737.0,4.0
1575,Anthony,Morris,0.0,0.0
1576,Megan,Sullivan,74456.0,7.0
1577,Dorothy,Nelson,0.0,0.0
1578,Diane,Campbell,0.0,0.0
1579,Chloe,Hoover,0.0,0.0
1580,Thomas,Huerta,6373.0,2.0
1581,Crystal,Castro,12551.0,4.0
1582,Amanda,Armstrong,0.0,0.0
1583,Jamie,Stevens,64437.0,4.0
1584,Katherine,Harper,21849.0,8.0
1585,Jennifer,Snow,0.0,0.0
1586,Samantha,Mullins,5582.0,4.0
1587,Kevin,Wheeler,0.0,0.0
1588,Kelly,Martinez,62879.0,6.0
1589,Michael,Hall,0.0,0.0
1590,James,Meyer,14884.0,5.0
1591,Joseph,Mitchell,46378.0,4.0
1592,Alejandra,Hamilton,173872.0,11.0
1593,Jared,Sanchez,0.0,0.0
1594,Peter,Bradshaw,135649.0,18.0
1595,Matthew,Fernandez,733.0,7.0
1596,Allison,Tran,98080.0,5.0
1597,Joseph,Jones,0.0,0.0
1598,Mary,Pham,30861.0,4.0
1599,Kristina,Hanson,52846.0,5.0
1600,Megan,Fowler,47352.0,5.0
1601,Samantha,Evans,0.0,0.0
1602,Richard,Moore,94361.0,5.0
1603,Kelly,Lee,187343.0,10.0
1604,Jeffrey,Little,181661.0,5.0
1605,Jamie,Carrillo,31845.0,2.0
1606,Cassandra,Martin,140777.0,11.0
1607,Amanda,Thomas,21077.0,4.0
1608,Carlos,Jacobs,94267.0,3.0
1609,Samuel,Schultz,0.0,0.0
1610,Brandon,Maxwell,0.0,0.0
1611,Jacob,Foley,15917.0,5.0
1612,Rickey,Hall,267454.0,11.0
1613,Vanessa,Wong,0.0,0.0
1614,Roger,Sweeney,0.0,0.0
1615,April,Lewis,0.0,0.0
1616,Kelly,Long,66364.0,5.0
1617,James,Lynch,0.0,0.0
1618,Jared,Davis,66416.0,4.0
1619,Tammy,Ortega,0.0,0.0
1620,Eric,Wood,218565.0,15.0
1621,Kari,Mckenzie,37472.0,5.0
1622,Cody,Kline,120681.0,14.0
1623,Jamie,Snyder,85494.0,2.0
1624,Brandon,Zimmerman,67938.0,3.0
1625,William,Riddle,152079.0,11.0
1626,Phillip,Mclean,48037.0,2.0
1627,Laura,Jimenez,98180.0,5.0
1628,Mary,Rojas,0.0,0.0
1629,Alyssa,Dixon,0.0,0.0
1630,Hunter,Underwood,0.0,0.0
1631,Tamara,Clements,68612.0,2.0
1632,Kimberly,Lee,41067.0,3.0
1633,Lawrence,Nelson,76170.0,11.0
1634,Michael,Keith,115280.0,8.0
1635,Christopher,Mccormick,803.0,6.0
1636,Wesley,Walker,206190.0,10.0
1637,Jamie,Newton,0.0,0.0
1638,Scott,Richards,7992.0,5.0
1639,Douglas,Edwards,86623.0,2.0
1640,Pamela,Wheeler,0.0,0.0
1641,Joshua,Thomas,33125.0,5.0
1642,Angela,Nelson,0.0,0.0
1643,Michael,Knight,0.0,0.0
1644,Bradley,Mitchell,0.0,0.0
1645,Andre,Baxter,97211.0,5.0
1646,Michael,Gibson,0.0,0.0
1647,Sarah,Baker,96456.0,6.0
1648,Ruben,Young,0.0,0.0
1649,Brandi,Morales,0.0,0.0
1650,Sarah,Brown,5884.0,5.0
1651,Christopher,Santiago,65039.0,7.0
1652,Taylor,Jones,79131.0,6.0
1653,Sara,Harris,132633.0,19.0
1654,Caroline,Salas,5998.0,5.0
1655,Brian,Taylor,0.0,0.0
1656,Crystal,Gray,0.0,0.0
1657,Jared,Thompson,0.0,0.0
1658,Christy,Nelson,0.0,0.0
1659,Michael,Gonzalez,135897.0,4.0
1660,Michael,Barron,17887.0,1.0
1661,Carl,Campbell,0.0,0.0
1662,Brianna,Rodgers,103780.0,10.0
1663,Mike,Richardson,2826.0,2.0
1664,Mary,Mullins,6103.0,5.0
1665,Donna,Patel,13574.0,6.0
1666,Jessica,Thompson,76856.0,3.0
1667,Cynthia,Edwards,200416.0,12.0
1668,Lauren,Hodge,86554.0,4.0
1669,Meghan,Diaz,0.0,0.0
1670,Patricia,Johnson,0.0,0.0
1671,Sean,Clements,0.0,0.0
1672,Stephen,Alexander,78151.0,4.0
1673,Dean,Allison,0.0,0.0
1674,Melanie,Robinson,36075.0,7.0
1675,Nathan,Walker,0.0,0.0
1676,Jimmy,Benson,0.0,0.0
1677,Meghan,Bennett,0.0,0.0
1678,Christopher,Barber,0.0,0.0
1679,Jonathan,Potter,62890.0,8.0
1680,Zachary,Jenkins,37678.0,5.0
1681,Glenn,Cox,0.0,0.0
1682,Jason,Price,0.0,0.0
1683,Brent,Ruiz,0.0,0.0
1684,Collin,Williams,65414.0,19.0
1685,Nancy,Rhodes,68562.0,2.0
1686,Veronica,Wilson,56648.0,10.0
1687,David,Morris,68201.0,6.0
1688,David,Gardner,90200.0,5.0
1689,Edward,Blackwell,47923.0,4.0
1690,Sarah,Noble,0.0,0.0
1691,Elizabeth,Bowman,15132.0,5.0
1692,Brian,Mckay,54280.0,2.0
1693,Sheila,Simpson,9163.0,4.0
1694,Arthur,Young,0.0,0.0
1695,Renee,Gomez,54328.0,4.0
1696,Ralph,Banks,0.0,0.0
1697,Ashley,Thomas,0.0,0.0
1698,Ann,Young,97403.0,7.0
1699,Timothy,Owens,0.0,0.0
1700,Nathan,Clark,97160.0,5.0
1701,Bradley,Mcfarland,33751.0,2.0
1702,Kevin,Kelley,0.0,0.0
1703,Andrea,Long,92809.0,3.0
1704,Lance,Vega,118637.0,11.0
1705,Rachel,Holmes,0.0,0.0
1706,Kimberly,Gordon,0.0,0.0
1707,Jenna,Lee,106021.0,7.0
1708,Toni,Davis,1324.0,2.0
1709,Jill,Morgan,0.0,0.0
1710,Rhonda,Abbott,0.0,0.0
1711,Jessica,Kelly,174005.0,16.0
1712,Richard,Haney,0.0,0.0
1713,Sean,Palmer,76070.0,8.0
1714,Pamela,Larson,128248.0,9.0
1715,Renee,Peterson,48955.0,5.0
1716,Jose,Fitzgerald,0.0,0.0
1717,Steven,Mccoy,90507.0,5.0
1718,Breanna,Silva,0.0,0.0
1719,Kylie,Figueroa,55236.0,6.0
1720,Gregory,Yu,94089.0,1.0
1721,Holly,Moore,0.0,0.0
1722,Brittany,James,56824.0,9.0
1723,Andrew,Noble,73593.0,4.0
1724,Molly,Dawson,0.0,0.0
1725,Shannon,Garcia,0.0,0.0
1726,Ethan,Maxwell,0.0,0.0
1727,James,Sanchez,0.0,0.0
1728,Seth,Brown,0.0,0.0
1729,Christopher,Rice,89069.0,5.0
1730,Julia,Nelson,0.0,0.0
1731,James,Jacobs,52715.0,1.0
1732,Michelle,Jones,0.0,0.0
1733,Deborah,Myers,0.0,0.0
1734,Chase,Davis,0.0,0.0
1735,Jonathan,Fitzpatrick,43960.0,2.0
1736,Katie,Jones,31095.0,0.0
1737,Steven,Williams,0.0,0.0
1738,Heather,Wells,0.0,0.0
1739,Joseph,Miller,0.0,0.0
1740,Steven,White,198872.0,15.0
1741,Joshua,Greene,15019.0,2.0
1742,Philip,Brown,20513.0,6.0
1743,Tracy,Hernandez,135106.0,8.0
1744,Victoria,Jackson,33114.0,4.0
1745,Anthony,Ramirez,174961.0,6.0
1746,David,Davila,0.0,0.0
1747,Kimberly,Weiss,11168.0,5.0
1748,Wesley,Hunt,0.0,0.0
1749,Anthony,Sims,4416.0,5.0
1750,Christopher,Simmons,0.0,0.0
1751,Rebecca,Collins,0.0,0.0
1752,Cindy,Moore,60363.0,7.0
1753,Colton,Golden,16932.0,1.0
1754,Michael,Cooper,0.0,0.0
1755,Joshua,Blevins,238075.0,11.0
1756,Rebecca,Johnson,86384.0,3.0
1757,Timothy,Dunlap,10925.0,5.0
1758,John,Phillips,80990.0,7.0
1759,Rachel,Fisher,100030.0,6.0
1760,Derrick,Barnes,0.0,0.0
1761,Michelle,Lucas,9125.0,9.0
1762,Alyssa,Williams,234.0,3.0
1763,Nicholas,Byrd,21547.0,4.0
1764,Thomas,Mendez,176523.0,5.0
1765,Cassandra,Harding,79459.0,2.0
1766,Joseph,Owens,119037.0,10.0
1767,Ashley,Williams,0.0,0.0
1768,Kathryn,Casey,0.0,0.0
1769,Melissa,Peterson,68728.0,4.0
1770,Chad,Jackson,0.0,0.0
1771,Amy,Leon,0.0,0.0
1772,Paul,Casey,0.0,0.0
1773,John,Phillips,112665.0,5.0
1774,Ian,Gonzales,0.0,0.0
1775,Emily,Johnson,131618.0,11.0
1776,Timothy,Silva,112037.0,6.0
1777,Nicholas,Newton,82149.0,7.0
1778,Adriana,Ewing,0.0,0.0
1779,Amy,Copeland,0.0,0.0
1780,Omar,Esparza,136923.0,10.0
1781,Gina,Patterson,151388.0,4.0
1782,William,Park,33691.0,3.0
1783,Linda,Valdez,0.0,0.0
1784,Allen,Oliver,0.0,0.0
1785,Katherine,Garcia,649.0,8.0
1786,Brandon,Hines,111082.0,6.0
1787,Alexis,Madden,0.0,0.0
1788,Rebecca,Harris,102315.0,16.0
1789,Henry,Arroyo,0.0,0.0
1790,Jennifer,Hughes,47038.0,2.0
1791,Charles,Williams,98351.0,4.0
1792,Taylor,Berry,34819.0,2.0
1793,Makayla,Jones,0.0,0.0
1794,Beth,Barnett,32832.0,10.0
1795,Danielle,Rogers,0.0,0.0
1796,Sophia,Owens,0.0,0.0
1797,Susan,Dixon,26194.0,5.0
1798,Amy,Hamilton,42930.0,3.0
1799,Cheryl,Cook,77248.0,2.0
1800,Sarah,Blackburn,162585.0,10.0
1801,Margaret,Mccoy,53484.0,4.0
1802,Sarah,Lowe,0.0,0.0
1803,Michael,Adams,23643.0,3.0
1804,Daniel,Martin,104568.0,6.0
1805,Kimberly,Bailey,0.0,0.0
1806,Jerry,Beck,19823.0,12.0
1807,Daniel,Barr,0.0,0.0
1808,Beth,Stone,68521.0,7.0
1809,Robert,Santana,110418.0,12.0
1810,Pamela,Chapman,54284.0,2.0
1811,Sarah,Reed,35832.0,2.0
1812,Belinda,Wyatt,64415.0,2.0
1813,Michelle,Powell,0.0,0.0
1814,Jennifer,Cunningham,0.0,0.0
1815,Alan,Cardenas,52916.0,5.0
1816,Nicholas,Patel,0.0,0.0
1817,Brandon,Davidson,101336.0,7.0
1818,Sean,Spencer,104856.0,10.0
1819,Madison,Delacruz,15925.0,6.0
1820,Jacob,Mccarthy,0.0,0.0
1821,Mark,Riggs,91521.0,9.0
1822,Eric,Brown,91976.0,1.0
1823,John,Bryant,0.0,0.0
1824,Melissa,Garcia,0.0,0.0
1825,Monica,Brown,93433.0,7.0
1826,Bailey,Beck,0.0,0.0
1827,Bobby,May,52138.0,7.0
1828,Alan,Stanton,53911.0,6.0
1829,Melissa,Sanders,74271.0,5.0
1830,Corey,Jones,44309.0,6.0
1831,Brett,Potter,16096.0,5.0
1832,Anna,Kelly,0.0,0.0
1833,Julie,White,0.0,0.0
1834,Emily,Hull,165327.0,5.0
1835,Brian,White,59613.0,2.0
1836,Emily,Cisneros,0.0,0.0
1837,Jeff,Mccoy,0.0,0.0
1838,Brian,Reid,0.0,0.0
1839,Stacy,Beck,0.0,0.0
1840,Dennis,Gonzalez,95063.0,6.0
1841,Chloe,Pineda,44812.0,4.0
1842,Francisco,Wells,0.0,0.0
1843,Eric,Bishop,0.0,0.0
1844,Katherine,Johnson,212257.0,11.0
1845,Keith,Brown,0.0,0.0
1846,James,Wilson,52690.0,3.0
1847,Laura,Campbell,0.0,0.0
1848,David,Lopez,93905.0,3.0
1849,Ryan,Luna,0.0,0.0
1850,Ryan,Gray,0.0,0.0
1851,Julie,Campbell,0.0,0.0
1852,Cynthia,Taylor,75673.0,7.0
1853,Amanda,Zimmerman,77672.0,3.0
1854,Dennis,Weaver,11403.0,2.0
1855,Caleb,Harper,157498.0,9.0
1856,David,Davis,107117.0,6.0
1857,Hannah,Hall,0.0,0.0
1858,David,Ray,47529.0,5.0
1859,Kevin,Luna,133157.0,12.0
1860,Daniel,Flynn,69985.0,12.0
1861,Jason,Morales,56388.0,5.0
1862,Jacqueline,Harmon,0.0,0.0
1863,Jason,King,0.0,0.0
1864,James,Williams,0.0,0.0
1865,Jessica,Walker,61574.0,4.0
1866,Sarah,Stanley,59956.0,8.0
1867,Cory,Henry,167725.0,15.0
1868,Kenneth,Martinez,0.0,0.0
1869,Tracy,Simmons,51724.0,9.0
1870,Angela,Austin,143322.0,20.0
1871,Sharon,Smith,0.0,0.0
1872,Lisa,Jensen,28394.0,4.0
1873,Madeline,Rodriguez,0.0,0.0
1874,Andrew,Caldwell,91199.0,4.0
1875,Raven,Smith,125153.0,9.0
1876,Kenneth,Hamilton,59375.0,7.0
1877,Courtney,Clark,24423.0,3.0
1878,Janet,Underwood,0.0,0.0
1879,Brandon,Barron,17068.0,2.0
1880,Shane,Cross,62325.0,6.0
1881,Jared,Lee,0.0,0.0
1882,Debbie,Johnston,0.0,0.0
1883,William,Barnes,36753.0,2.0
1884,Scott,Collins,144276.0,14.0
1885,Ryan,Nguyen,66466.0,8.0
1886,Allison,Combs,0.0,0.0
1887,David,Nguyen,0.0,0.0
1888,Francisco,Hunter,82325.0,4.0
1889,Michael,Caldwell,216124.0,9.0
1890,Jeremiah,Newman,73292.0,3.0
1891,Morgan,Garcia,162652.0,16.0
1892,Gregory,Maldonado,83316.0,6.0
1893,Amber,Griffin,98290.0,2.0
1894,Peter,Shields,37887.0,3.0
1895,James,Smith,120174.0,12.0
1896,Jamie,Becker,97353.0,10.0
1897,Jodi,Davila,84142.0,5.0
1898,Susan,Rodriguez,75847.0,4.0
1899,Jacqueline,Sawyer,78655.0,13.0
1900,Kevin,Hernandez,0.0,0.0
1901,Scott,Hickman,24820.0,4.0
1902,Luke,Ramirez,0.0,0.0
1903,Leslie,Ward,94829.0,14.0
1904,Emily,White,16970.0,5.0
1905,Claudia,Lane,0.0,0.0
1906,Robin,Valencia,0.0,0.0
1907,Christina,Smith,20395.0,1.0
1908,Michael,Castillo,0.0,0.0
1909,Lonnie,Dyer,28905.0,6.0
1910,Jonathan,Houston,77701.0,4.0
1911,Megan,Green,0.0,0.0
1912,Mark,Reyes,0.0,0.0
1913,Gloria,Johnson,9630.0,3.0
1914,Ashley,Thompson,19846.0,3.0
1915,Gabriel,Hawkins,96966.0,11.0
1916,Shane,Evans,48594.0,3.0
1917,Anthony,Mcdonald,0.0,0.0
1918,Alexander,White,0.0,0.0
1919,Jeffrey,Chandler,0.0,0.0
1920,Maria,Park,0.0,0.0
1921,Steven,Morales,0.0,0.0
1922,Erika,Morgan,69028.0,10.0
1923,Beth,Davis,50657.0,7.0
1924,Janet,Gomez,97090.0,7.0
1925,Patricia,Garrett,98071.0,7.0
1926,Kari,Sanchez,1445.0,6.0
1927,Connie,Bradley,119976.0,9.0
1928,Sarah,Gonzalez,83984.0,4.0
1929,Paul,Merritt,74329.0,3.0
1930,Rick,Johnson,59481.0,3.0
1931,David,Rodriguez,0.0,0.0
1932,Andrea,Hansen,52029.0,3.0
1933,Christopher,Montgomery,99239.0,4.0
1934,Michael,Gonzales,93116.0,9.0
1935,John,Anderson,0.0,0.0
1936,Hannah,Foster,190311.0,13.0
1937,Michael,Arnold,98644.0,4.0
1938,Edward,Smith,0.0,0.0
1939,William,Johnson,0.0,0.0
1940,Michael,Davidson,0.0,0.0
1941,Rebecca,Martin,69911.0,7.0
1942,Rebecca,Martin,45620.0,8.0
1943,Douglas,Bryan,0.0,0.0
1944,Joanna,Francis,25104.0,4.0
1945,Amber,Lee,68782.0,10.0
1946,Emily,Adams,0.0,0.0
1947,Eric,Randolph,15274.0,3.0
1948,David,Brown,8201.0,1.0
1949,Kathleen,Patterson,0.0,0.0
1950,Kelly,Andrade,0.0,0.0
1951,Duane,Rice,0.0,0.0
1952,Emily,Contreras,179690.0,8.0
1953,Juan,Jordan,0.0,0.0
1954,Shannon,Garcia,0.0,0.0
1955,Deborah,Bradley,95855.0,12.0
1956,Lindsey,Giles,134000.0,18.0
1957,Devon,Malone,20144.0,6.0
1958,Kimberly,Perez,67010.0,7.0
1959,Jeanette,Holloway,19825.0,2.0
1960,Shane,Holland,84999.0,2.0
1961,Amanda,Navarro,93906.0,8.0
1962,Brent,Martin,102504.0,7.0
1963,Matthew,Foster,77859.0,3.0
1964,Michael,Nguyen,0.0,0.0
1965,Ashley,Barnes,0.0,0.0
1966,Kerri,Barrett,0.0,0.0
1967,Claudia,Wyatt,0.0,0.0
1968,Rebecca,Adams,56288.0,12.0
1969,Peter,Gonzales,0.0,0.0
1970,Eric,Gordon,63746.0,4.0
1971,Jeffrey,Stone,0.0,0.0
1972,Susan,Anderson,55117.0,6.0
1973,Ana,Mcpherson,79340.0,8.0
1974,Katherine,Edwards,67704.0,10.0
1975,Gregory,Lopez,65498.0,3.0
1976,Sarah,Simmons,121690.0,5.0
1977,Jonathan,Taylor,0.0,0.0
1978,Olivia,Peters,42197.0,8.0
1979,Kathy,Owens,96006.0,5.0
1980,Alexandria,Aguilar,112533.0,13.0
1981,Matthew,Mckee,231048.0,10.0
1982,Mackenzie,Deleon,188544.0,10.0
1983,Sarah,Ford,48034.0,3.0
1984,Jessica,Warren,121692.0,6.0
1985,Jon,James,49341.0,3.0
1986,Jason,Bowen,0.0,0.0
1987,Vincent,Henson,6277.0,3.0
1988,John,Taylor,78445.0,1.0
1989,Peggy,Thomas,0.0,0.0
1990,Linda,Meyer,84656.0,3.0
1991,Carol,Brewer,16108.0,5.0
1992,William,Evans,86851.0,7.0
1993,Kimberly,Cochran,91797.0,12.0
1994,John,Smith,50316.0,6.0
1995,Caroline,Walker,109597.0,5.0
1996,Jasmin,Brennan,0.0,0.0
1997,Lindsay,Allen,118514.0,10.0
1998,Stacy,Ballard,0.0,0.0
1999,Abigail,Stanley,0.0,0.0
2000,Bradley,Smith,0.0,0.0
2001,Rebecca,Carter,76992.0,3.0
2002,Marissa,Davis,0.0,0.0
2003,Cynthia,Lopez,0.0,0.0
2004,Kathleen,Gonzalez,50989.0,4.0
2005,Thomas,Ramirez,0.0,0.0
2006,Jessica,Lynn,39641.0,3.0
2007,Doris,Scott,145107.0,12.0
2008,Denise,Hill,116138.0,6.0
2009,Mary,Nichols,0.0,0.0
2010,Dillon,Villegas,0.0,0.0
2011,Matthew,Davis,92935.0,5.0
2012,Mathew,Perez,39495.0,10.0
2013,Jade,Ramirez,45584.0,8.0
2014,Jennifer,Walsh,47408.0,8.0
2015,Christina,Williams,0.0,0.0
2016,Courtney,Walker,0.0,0.0
2017,Michelle,Rogers,110571.0,11.0
2018,Jason,Nixon,0.0,0.0
2019,Kathryn,Walsh,197665.0,13.0
2020,Christina,Goodman,13597.0,4.0
2021,Rebecca,Scott,30764.0,8.0
2022,Benjamin,Hines,22209.0,3.0
2023,Eric,Johnson,125545.0,5.0
2024,Ryan,Stanton,196424.0,14.0
2025,Jennifer,Li,42096.0,5.0
2026,Hunter,Pitts,149150.0,9.0
2027,Mark,Wong,86791.0,4.0
2028,Travis,Casey,0.0,0.0
2029,Jason,Wallace,96220.0,4.0
2030,Maurice,Martinez,97085.0,5.0
2031,Mark,Patrick,161383.0,6.0
2032,Jesus,Oconnor,116011.0,6.0
2033,Scott,Erickson,35630.0,5.0
2034,John,Reyes,85205.0,6.0
2035,Jennifer,Blackburn,145232.0,15.0
2036,Patrick,Cummings,0.0,0.0
2037,Kimberly,Austin,0.0,0.0
2038,Steven,Mullins,0.0,0.0
2039,Charles,Ballard,0.0,0.0
2040,Tracey,Hayes,0.0,0.0
2041,Jermaine,Mendoza,18322.0,3.0
2042,Samantha,Keller,110876.0,15.0
2043,Brittney,Taylor,0.0,0.0
2044,William,Ortiz,183987.0,12.0
2045,Jennifer,Rowland,54564.0,12.0
2046,Christina,Blair,83505.0,9.0
2047,Ronald,Nichols,0.0,0.0
